dataset,feature_set,target,model,group_feature,group_value,count,mean_residual,median_residual,mae_within_group
full,without_fof_linking_length,fragment_count_min_particles,ridge,periapsis_Rm,2.0,10,34.9609041790777,123.68746266068507,341.2921769535222
full,without_fof_linking_length,fragment_count_min_particles,ridge,periapsis_Rm,2.2,3,-84.1786509280857,-62.44186071545221,84.1786509280857
full,without_fof_linking_length,fragment_count_min_particles,ridge,periapsis_Rm,2.4,8,144.38335162151503,-67.90573850486874,229.51552475260092
full,without_fof_linking_length,fragment_count_min_particles,ridge,periapsis_Rm,2.6,3,190.88119840546503,176.42972997497657,190.88119840546503
full,without_fof_linking_length,fragment_count_min_particles,ridge,periapsis_Rm,2.8,1,227.68959756526897,227.68959756526897,227.68959756526897
full,without_fof_linking_length,fragment_count_min_particles,ridge,periapsis_Rm,3.0,1,349.0667503255096,349.0667503255096,349.0667503255096
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,1.1,3,-2.1527855856754307e+19,-2.278350033112504e+19,2.1527855856754307e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,1.2,32,-1.3166351394376067e+19,-2.032738093069829e+19,2.1284428188397867e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,1.3,4,-1.946618000035817e+19,-1.876091230277687e+19,1.946618000035817e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,1.4,3,-2.032985368374441e+19,-2.2341030119718887e+19,2.032985368374441e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,1.5,6,-1.6886020530281191e+19,-1.9673096608336118e+19,1.6886020530281191e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,1.6,16,6.1220779159237e+18,-1.9728673988982276e+19,3.0441257584653582e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,1.7,2,1.853528721540984e+19,1.853528721540984e+19,1.853528721540984e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,1.8,6,2.837506278766961e+19,4.598994474594934e+19,4.138370912469627e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,2.0,10,6.327729092861982e+18,-4.5233235764413563e+18,2.5301668199497486e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,2.2,3,4.026170005822807e+19,5.782680264643323e+19,4.9263794306137326e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,2.4,8,3.951380798399812e+19,7.360911395208875e+19,5.4636828167173554e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,2.6,3,2.5564185155579466e+19,1.9764500787601433e+19,3.865796302406821e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,2.8,1,7.656872148180936e+19,7.656872148180936e+19,7.656872148180936e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,periapsis_Rm,3.0,1,7.656872148167957e+19,7.656872148167957e+19,7.656872148167957e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,1.1,3,3.2433957645022234e+18,2.494452838942884e+18,4.0224489984573686e+18
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,1.2,32,-1.2578531834604608e+16,9.029811517975112e+17,3.3018595428281866e+18
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,1.3,4,-3.981630380444184e+18,-4.623690389520962e+18,6.283756138197417e+18
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,1.4,3,-323552596297728.0,1.4423740487291277e+17,2.5186659907156316e+18
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,1.5,6,3.9346275983823396e+18,3.8048402750889155e+18,3.9346275983823396e+18
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,1.6,16,1.0142822025978967e+18,4.69153136444244e+17,8.648618496087054e+18
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,1.7,2,1.4038280757859254e+19,1.4038280757859254e+19,1.4038280757859254e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,1.8,6,1.389777912183814e+19,1.517189176644019e+19,1.6188656068880714e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,2.0,10,-1.1694177225994177e+19,-4.5813020639589745e+18,1.851515782262061e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,2.2,3,1.6010091309713496e+19,2.2646042753526383e+19,3.063775053980885e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,2.4,8,-1.4796737363928793e+19,6.67617679955773e+18,3.4061538910380966e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,2.6,3,2.570077018902268e+19,1.555339560894804e+19,2.570077018902268e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,2.8,1,1.1332252328668103e+19,1.1332252328668103e+19,1.1332252328668103e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,periapsis_Rm,3.0,1,-2.0172140421138022e+18,-2.0172140421138022e+18,2.0172140421138022e+18
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,1.1,3,3.8620925997786214e+17,5.343866871554266e+16,3.89751441712788e+17
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,1.2,32,-1.5695274227251182e+19,-2.1667864373023117e+17,1.7276333654123143e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,1.3,4,-9.257248840195237e+17,4.905974014989934e+17,1.913528648841641e+18
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,1.4,3,-1.2808048688765652e+18,-5.193503606234739e+16,1.4164838802823606e+18
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,1.5,6,1.4500809613692652e+18,2.6503604993377613e+17,1.5425615277731397e+18
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,1.6,16,7.284123279672702e+18,1.6896067502034624e+16,1.0399375051751637e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,1.7,2,1.2139030147691459e+19,1.2139030147691459e+19,1.2139030147691459e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,1.8,6,1.7140789788870785e+19,2.043259021163492e+19,1.848455587672855e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,2.0,10,-7.981411034277489e+18,-2.31751359312018e+18,1.1362241821465186e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,2.2,3,2.257457783201025e+19,2.0785283680732545e+19,2.4260854271571464e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,2.4,8,-1.3732742304801782e+19,6.411101539379724e+18,3.3873480065525228e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,2.6,3,1.991004756063886e+19,9.465845672764535e+18,2.3448463162141737e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,2.8,1,3.7236755268926734e+19,3.7236755268926734e+19,3.7236755268926734e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,periapsis_Rm,3.0,1,3.723675526879692e+19,3.723675526879692e+19,3.723675526879692e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,1.1,3,8.462973485993315e+18,6.783797588689545e+18,1.8891277089251226e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,1.2,32,3.2516182704018575e+18,4.523819606615593e+18,1.4290264730170847e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,1.3,4,-1.8423093905600342e+19,-2.274772398395736e+19,1.902834300469586e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,1.4,3,-4.1176909510188416e+18,-7.043529871031316e+18,1.7810549203422288e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,1.5,6,-8.93968966804199e+18,-8.837220290775279e+18,1.4564720286359724e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,1.6,16,5.596094126828428e+18,9.360940926497006e+18,1.7137015604623254e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,1.7,2,-5.265172301864673e+18,-5.265172301864673e+18,5.265172301864673e+18
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,1.8,6,1.3459108129948244e+19,1.7715902154450698e+19,1.918497551300546e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,2.0,10,-8.979876663468717e+18,-6.309317348912331e+18,2.307885320777501e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,2.2,3,1.193300423777477e+19,3.029306401171977e+19,3.4029842416784495e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,2.4,8,-8.911853402367048e+18,2.1345897863326384e+19,4.0916257810504794e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,2.6,3,-2.1276074547413102e+18,-1.6501353137146659e+19,2.8460135793847665e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,2.8,1,3.055162636015058e+19,3.055162636015058e+19,3.055162636015058e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,periapsis_Rm,3.0,1,2.1604460211572523e+19,2.1604460211572523e+19,2.1604460211572523e+19
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.1,3,-660423.8780903666,-674417.5447570332,660423.8780903666
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.2,32,-468555.32600703323,-645943.0447570332,643897.5988650895
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.3,4,-700049.5447570332,-677637.0447570332,700049.5447570332
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.4,3,-584778.2114236999,-570628.5447570332,584778.2114236999
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.5,6,-554437.2114236999,-601258.0447570332,554437.2114236999
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.6,16,270816.95524296677,-316102.04475703323,982464.6930946292
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.7,2,527338.9552429668,527338.9552429668,527338.9552429668
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.8,6,1225819.455242967,1455480.4552429668,1451455.970161978
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,2.0,10,662524.0552429669,246947.45524296677,1110741.782097187
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,2.2,3,2178490.455242967,2397714.455242967,2178490.455242967
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,2.4,8,1559711.9552429668,2397714.955242967,1974591.4776214834
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,2.6,3,1088426.4552429668,544950.4552429668,1088426.4552429668
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,2.8,1,2332298.455242967,2332298.455242967,2332298.455242967
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,3.0,1,2332298.455242967,2332298.455242967,2332298.455242967
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.1,3,37139.00535365712,34896.48224937971,65631.57539216348
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.2,32,10269.6137826601,-26945.2169104911,76779.07795189637
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.3,4,-48684.65688048354,-28827.055461248296,102073.42631138892
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.4,3,-51015.17353398982,-41474.34845688165,90843.44836153467
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.5,6,96371.93035951437,83271.87401850813,97868.51166366693
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.6,16,113491.24789367152,20345.21789023537,181228.67611444616
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.7,2,484113.2578061053,484113.2578061053,484113.2578061053
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.8,6,339498.03875400295,338145.34885754506,499823.58697341086
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,2.0,10,-199041.77950226763,23632.35305639074,398824.485287839
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,2.2,3,805778.7991030492,664151.6386470501,805778.7991030492
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,2.4,8,-741138.0990130694,11420.98278951412,900333.6108527558
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,2.6,3,122050.04973927257,134269.48604040337,122050.04973927257
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,2.8,1,167865.96940651443,167865.96940651443,167865.96940651443
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,3.0,1,-12178.99237644393,-12178.99237644393,12178.99237644393
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.1,3,47288.61353819128,35708.32726115438,47288.61353819128
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.2,32,-146390.59305597877,-10474.410379065765,205989.49184947528
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.3,4,-30096.93888708276,16325.390049704947,61921.44502485247
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.4,3,-37868.96680524387,-10693.830413787713,49026.71285374483
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.5,6,43411.11976395352,13473.126909604252,57364.303107628424
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.6,16,233094.7911717201,26891.518788993446,278212.43527566874
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.7,2,397943.0530558425,397943.0530558425,397943.0530558425
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.8,6,558374.6353797752,662032.2838017917,679071.425507641
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,2.0,10,-217079.29033238022,9374.886714953289,371185.9505542441
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,2.2,3,759470.3279816475,692678.4105918286,759470.3279816475
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,2.4,8,-630273.3727410496,90442.14440573147,938242.8050560846
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,2.6,3,-106449.25092724811,-372266.0386005284,493659.331339947
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,2.8,1,470188.94489682605,470188.94489682605,470188.94489682605
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,3.0,1,470188.94489682605,470188.94489682605,470188.94489682605
full,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,1.1,3,364494.21962506446,146792.5442678337,376890.5817427623
full,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,1.2,32,186413.8659021588,146305.91922778194,313317.11450814013
full,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,1.3,4,-201661.0545646245,-348765.8329436426,429005.1948508395
